,travel_1,comserexp_1,pop_1,real_gni_pc_1,real_travel_mil_1,rtrend_dev_travel_1,arrivals_2,travel_2,comserexp_2,pop_2,real_gni_pc_2,real_travel_mil_2,rtrend_dev_travel_2,diff_gni,mega_past_2,r1,r2
62,-0.41405252740284526,-0.5554945015904346,-0.19285463739564881,-0.11184578624983431,-0.5158607905584192,-0.43724618011214655,-0.5098660886518618,-0.7215269312819598,-0.43229927377466515,-0.20625420800361877,-0.5614180599249009,-0.45429434427506704,-0.2080638180104302,0.11184578621116797,0.0,1,1
63,,,-0.2903461292574078,,,,-0.3832279284354551,-0.5662798778507702,-0.39590398732104526,-0.3062389166466208,-0.07761673360783382,-0.40854004761765034,-0.20144677976663553,,0.0,0,1
64,1.9648067384193062,-0.4796278298460559,-0.1549400889943353,-0.11184578626560919,-0.43679441058369645,-0.16956762752996188,-0.04099220903580805,1.064449937909926,-0.29134007801928274,-0.14076446402742557,-0.5161418344371584,-0.057318220570170136,0.2298694021429471,0.111845786229438,0.0,1,1
65,,,-0.2852496467251072,,,,-0.5526260106508584,-0.8062265630614306,-0.4531330642665451,-0.3035147421619424,-0.5863152308742722,-0.47768544645659883,-0.21326923092781205,,0.0,0,1
66,-1.406745134775456,-0.5584481810283471,-0.2498755158522484,-0.1118457861971422,-0.5332459169305257,-0.3245569585415771,-0.5292526712035092,,,-0.21043379901045633,-0.6383369139830692,,,0.11184578615423693,0.0,1,0
67,,,0.23671483606573268,-0.11184577082074988,,,1.1155581492368685,1.5142202464546217,-0.16071414050859945,0.30940970950388763,-0.07755133839611225,0.3950431010795333,-0.036817057456861695,0.111845770808749,1.0,0,1
68,-1.0017361330261318,-0.5678881002845315,-0.2632061669118171,-0.11184578627115171,-0.5588802132171541,-0.3489490989250812,-0.541681972113638,0.8580926304756504,-0.4564314950488927,-0.2420389296445795,-0.6288204686782132,-0.47404624455988686,-0.2036402269604493,0.1118457862287709,0.0,1,1
69,0.43565423486760824,-0.5675295964522167,-0.30824179474708985,-0.11184578625965547,-0.5532109354744237,-0.34900936504079505,,,,-0.30772338617760486,-0.6121840094341109,,,0.11184578621819147,0.0,1,0
70,,,-0.27186964303858263,-0.11184578613944735,,,-0.5037686957525533,,,-0.24660552773408206,-0.6435508418020066,,,0.11184578609625474,0.0,0,0
71,0.35814322763497264,-0.49304738168175427,-0.20596925538041166,-0.11184578626432128,-0.5170755720155845,-0.01532766109463512,0.8180366444321502,0.30564582463905976,-0.06233268747673177,-0.16964619565650907,-0.27750485627457494,0.2717190668824373,0.10915629271688815,0.11184578624130112,0.0,1,1
72,-1.1151739649032975,-0.5666263247096329,-0.2759299463611309,-0.11184578627069881,-0.5589799406643845,-0.3492411397681211,-0.5489519405705058,0.08039307454216443,-0.46025048154470083,-0.23895038353409068,-0.6415183173127725,-0.4840635031457798,-0.21343357201685853,0.11184578622761822,0.0,1,1
73,,,0.23322019556897028,-0.11184578587210298,,,-0.46679347983751607,,,0.5568768638651058,-0.6039639495278017,,,0.11184578583109198,0.0,0,0
74,,,-0.29892025848798637,-0.0488001649185553,,,-0.4950916366266143,1.5752025699731635,-0.456189446983246,-0.2949266043645562,-0.5947240255560549,-0.4692358556719685,-0.2128695021059552,0.04880016487823865,0.0,0,1
75,-1.004756261440539,1.3671073701336853,-0.19279753634977168,-0.11184578622552005,-0.306291929745554,-0.09001924726769249,0.2858436847078933,-1.263236016553291,1.0590149328938987,-0.22701489703562439,2.0733400728589486,0.30969295194145624,-0.12505335723423483,0.11184578633205278,0.0,1,1
76,-1.3449941410784985,0.42897669086293816,-0.28373581467750975,-0.11184578615556527,-0.4093399575849534,-0.35338550342638037,-0.23548340818298072,-1.3938761908257786,0.14717012801737936,-0.2986258010005894,3.7491322840037227,-0.23279843141504059,-0.22842345896536015,0.11184578635444936,1.0,1,1
77,,,-0.1964528035478878,-0.1118457862700227,,,-0.5236243085272244,0.43355327083965767,-0.45716277212100714,-0.1580961286445971,-0.6373405089404721,-0.4771209455690378,-0.22811030676582647,0.11184578622717235,0.0,0,1
78,-0.46907246731308305,-0.4188888826374824,-0.2924370819993538,-0.11184578615559511,-0.44294296905757613,-0.095195581248241,-0.3668118706296246,0.8319181764525833,-0.31447454030742295,-0.301790515087556,1.0068351128759538,-0.14087120787378965,-0.09975826176992489,0.11184578620335375,0.0,1,1
79,,,0.3819336698793882,-0.11184578626758598,,,-0.4834440527548584,-1.3734119818887411,-0.42050590291894746,0.6439076614230772,-0.6050570435199277,-0.46761170134505187,-0.17601070201130284,0.11184578622651474,0.0,0,1
80,,,-0.3050089246509157,-0.11184578626274486,,,-0.48774349646590925,-0.7645201085998481,-0.39016091422563726,-0.30692539320486517,-0.33921941067399675,-0.41898163876991,-0.16640050503755505,0.11184578623632369,0.0,0,1
81,,,-0.1787236678685067,-0.11111410027671335,,,-0.4258315070267771,0.9735854006391448,-0.41546048296563554,-0.15375704529002826,-0.46924624810312426,-0.3754188106426732,-0.1864273461787703,0.11111410024312866,0.0,0,1
82,,,0.09596056026677269,-0.1118457862515807,,,-0.33140008879133315,0.5956696738672143,-0.34328718434237065,0.18953618908215372,-0.5696307642998159,-0.23748904247083502,-0.07298948618835312,0.11184578621246177,0.0,0,1
83,,,-0.29689320431131133,-0.11184578626036397,,,-0.5475448499014346,,,-0.29037271315007773,-0.6117249884316721,,,0.11184578621892526,0.0,0,0
84,,,-0.001215948480251558,,,,0.6713083563295605,-0.27813873144577084,-0.08424863471873145,-0.09426096512264395,-0.10850551680969328,0.033427942755931146,-0.3239557930391521,,0.0,0,1
85,0.7236782712992172,-0.40514686529034066,-0.2358510564870203,-0.11184578610740675,0.2594002918714928,0.07442331274720566,0.3282909198915407,0.22108086801894394,-0.12645741195415397,-0.26231876023922523,0.5142284897139063,0.11261572746656835,0.031108904055164307,0.11184578612801829,0.0,1,1
86,-0.01232438826665975,-0.5637507909999386,-0.29462777562836034,-0.11184578610496737,-0.4769484120800516,-0.7205103610477044,-0.5233116217118753,-1.3159929825422818,-0.44844879506790064,-0.2902461023602535,-0.5548710078172863,-0.47966859065297535,-0.12997263782715773,0.11184578606666183,0.0,1,1
87,0.2579027704562466,-0.4652983732950073,-0.1214446343124922,,,,-0.08171966673503513,-1.0381413574056213,-0.33296499650311545,-0.19544286167426933,-0.31624576774566976,-0.38639766281716326,-0.18143729263788688,,0.0,0,1
88,,,0.942887565886819,,,,1.204126689684516,-0.7614849914920336,0.1058210389910216,0.5423357047193433,-0.24078761202288182,0.11207311499102408,1.0720293237331342,,1.0,0,1
89,,,-0.28044483614685023,-0.11184578627075069,,,,0.03852394678500207,-0.4604252350492721,-0.27053372746466464,-0.6388743634819916,-0.48424814487876144,-0.2158966784448412,0.11184578622781581,0.0,0,0
90,,,-0.1702986133222511,-0.11184577451374514,,,-0.5280019239421125,1.595373783684303,-0.457751291653098,-0.10103334482372596,-0.6089140658177038,-0.4742639042066932,8.645617685043996,0.11184577447246134,0.0,0,1
